unix_ms,kind,rep,mode,focused_start,focused_end,spoofed,dir,dir_deg,hold_req_ms,held_ms,start_x,start_y,target_x,target_y,end_x,end_y,gain_at_release,gain,heading_err_deg,first_pos_move_ms,first_mode_move_ms,player_modes,samples,result,evidence
1790212154167,trial,1,posted,false,false,false,+x,0,80,122,5055,5095,5065,5095,5063,5095,2,8,0.0,167,125,5>3,13,done,"from=(5055,5095) to=(5057,5095) gain=2"
1790212155220,return,0,posted,false,false,false,home,-1,1190,608,5063,5094,5055,5095,5051,5094,8,12,7.1,83,1,3,25,done,"from=(5063,5094) to=(5055,5095) gain=8 arrived-early"
1790212155894,return,0,posted,false,false,false,home,-1,670,243,5051,5094,5055,5095,5058,5095,3,7,5.9,43,1,3,16,done,"from=(5051,5094) to=(5054,5094) gain=3 arrived-early"
1790212156441,trial,1,posted,false,false,false,+x,0,120,123,5058,5095,5068,5095,5067,5094,4,9,6.3,42,1,3,13,done,"from=(5058,5095) to=(5062,5095) gain=4"
1790212157574,return,0,posted,false,false,false,home,-1,1710,728,5067,5094,5055,5095,5052,5095,10,15,0.9,43,1,3,27,done,"from=(5067,5094) to=(5057,5095) gain=10 arrived-early"
1790212158127,return,0,posted,false,false,false,home,-1,540,122,5052,5095,5055,5095,5057,5095,1,5,0.0,90,2,3,13,done,"from=(5052,5095) to=(5053,5094) gain=1 arrived-early"
1790212158800,trial,1,posted,false,false,false,+x,0,200,244,5057,5095,5067,5095,5069,5094,6,12,4.8,42,1,3,16,done,"from=(5057,5095) to=(5063,5095) gain=6"
1790212159980,return,0,posted,false,false,false,home,-1,1970,740,5069,5094,5055,5095,5052,5095,12,17,0.7,83,1,3,28,done,"from=(5069,5094) to=(5057,5095) gain=12 arrived-early"
1790212160528,return,0,posted,false,false,false,home,-1,540,123,5052,5095,5055,5095,5057,5095,1,5,0.0,42,1,3,13,done,"from=(5052,5095) to=(5053,5094) gain=1 arrived-early"
1790212161332,trial,1,posted,false,false,false,+x,0,300,365,5057,5095,5067,5095,5070,5094,7,13,4.4,83,1,3,19,done,"from=(5057,5095) to=(5064,5095) gain=7"
1790212162594,return,0,posted,false,false,false,home,-1,2000,851,5070,5094,5055,5095,5052,5095,13,18,0.6,42,1,3,30,done,"from=(5070,5094) to=(5057,5095) gain=13 arrived-early"
1790212163142,return,0,posted,false,false,false,home,-1,540,122,5052,5095,5055,5095,5057,5095,1,5,0.0,89,1,3,13,done,"from=(5052,5095) to=(5053,5094) gain=1 arrived-early"
1790212163948,trial,1,posted,false,false,false,+x,0,500,366,5057,5095,5067,5095,5070,5094,8,13,4.4,48,1,3,19,done,"from=(5057,5095) to=(5065,5095) gain=8 arrived-early"
1790212165216,return,0,posted,false,false,false,home,-1,2000,851,5070,5094,5055,5095,5052,5095,13,18,0.6,43,1,3,30,done,"from=(5070,5094) to=(5057,5095) gain=13 arrived-early"
1790212165765,return,0,posted,false,false,false,home,-1,540,122,5052,5095,5055,5095,5057,5095,1,5,0.0,83,1,3,13,done,"from=(5052,5095) to=(5053,5094) gain=1 arrived-early"
1790212166562,trial,1,posted,false,false,false,+x,0,800,373,5057,5095,5067,5095,5071,5094,8,14,4.1,42,1,3,19,done,"from=(5057,5095) to=(5065,5095) gain=8 arrived-early"
1790212167957,return,0,posted,false,false,false,home,-1,2000,974,5071,5094,5055,5095,5051,5094,15,20,3.6,83,1,3,33,done,"from=(5071,5094) to=(5056,5095) gain=15 arrived-early"
1790212168504,return,0,posted,false,false,false,home,-1,670,123,5051,5094,5055,5095,5058,5095,2,7,5.9,83,1,3,13,done,"from=(5051,5094) to=(5053,5094) gain=2 arrived-early"
1790212169308,trial,1,posted,false,false,false,+x,0,1200,365,5058,5095,5068,5095,5072,5095,8,14,0.0,42,1,3,19,done,"from=(5058,5095) to=(5066,5095) gain=8 arrived-early"
1790212170699,return,0,posted,false,false,false,home,-1,2000,977,5072,5095,5055,5095,5052,5094,15,20,2.9,42,1,3,33,done,"from=(5072,5095) to=(5057,5095) gain=15 arrived-early"
1790212171245,return,0,posted,false,false,false,home,-1,540,122,5052,5094,5055,5095,5058,5096,1,6,0.0,42,1,3,13,done,"from=(5052,5094) to=(5053,5095) gain=1 arrived-early"
1790212172056,trial,1,posted,false,false,false,+x,0,2000,366,5058,5096,5068,5096,5072,5096,7,14,0.0,1,1,3,19,done,"from=(5059,5096) to=(5066,5096) gain=7 arrived-early"
1790212173452,return,0,posted,false,false,false,home,-1,2000,971,5072,5096,5055,5095,5052,5094,15,20,2.3,42,1,3,33,done,"from=(5072,5096) to=(5057,5095) gain=15 arrived-early"
1790212173999,return,0,posted,false,false,false,home,-1,540,122,5052,5094,5055,5095,5058,5096,1,6,0.0,42,0,3,13,done,"from=(5052,5094) to=(5053,5094) gain=1 arrived-early"
1790212174548,trial,1,posted,false,false,false,+x+y,45,80,123,5058,5096,5065,5103,5065,5102,3,7,4.4,83,1,3,13,done,"from=(5058,5096) to=(5061,5098) gain=3"
1790212175560,return,0,posted,false,false,false,home,-1,1450,609,5065,5102,5055,5095,5053,5094,8,12,1.3,83,1,3,24,done,"from=(5065,5102) to=(5057,5096) gain=8 arrived-early"
1790212176108,trial,1,posted,false,false,false,+x+y,45,120,122,5053,5094,5060,5101,5058,5099,2,5,0.0,1,1,3,13,done,"from=(5052,5094) to=(5054,5095) gain=2"
1790212176782,return,0,posted,false,false,false,home,-1,670,243,5058,5099,5055,5095,5051,5093,3,7,12.5,83,1,3,16,done,"from=(5058,5099) to=(5056,5096) gain=3 arrived-early"
1790212177461,return,0,posted,false,false,false,home,-1,670,244,5051,5093,5055,5095,5059,5096,3,8,6.0,90,1,3,16,done,"from=(5051,5093) to=(5054,5094) gain=3 arrived-early"
1790212178135,trial,1,posted,false,false,false,+x+y,45,200,244,5059,5096,5066,5103,5067,5104,5,8,0.0,41,1,3,16,done,"from=(5059,5096) to=(5064,5100) gain=5"
1790212179402,return,0,posted,false,false,false,home,-1,1710,852,5067,5104,5055,5095,5052,5094,11,15,3.2,83,1,3,30,done,"from=(5067,5104) to=(5056,5097) gain=11 arrived-early"
1790212179951,return,0,posted,false,false,false,home,-1,540,123,5052,5094,5055,5095,5057,5095,1,5,7.1,42,1,3,13,done,"from=(5052,5094) to=(5053,5093) gain=1 arrived-early"
1790212180749,trial,1,posted,false,false,false,+x+y,45,300,366,5057,5095,5064,5102,5066,5104,6,9,0.0,82,0,3,19,done,"from=(5057,5095) to=(5063,5099) gain=6"
1790212181888,return,0,posted,false,false,false,home,-1,1580,728,5066,5104,5055,5095,5053,5094,9,13,1.7,83,1,3,27,done,"from=(5066,5104) to=(5057,5096) gain=9 arrived-early"
1790212182900,trial,1,posted,false,false,false,+x+y,45,500,608,5053,5094,5060,5101,5062,5103,6,9,0.0,49,1,3,24,done,"from=(5053,5094) to=(5059,5100) gain=6 arrived-early"
1790212183913,return,0,posted,false,false,false,home,-1,1190,607,5062,5103,5055,5095,5053,5094,6,9,3.8,48,1,3,24,done,"from=(5062,5103) to=(5057,5097) gain=6 arrived-early"
1790212184925,trial,1,posted,false,false,false,+x+y,45,800,608,5053,5094,5060,5101,5064,5103,8,11,5.7,1,1,3,24,done,"from=(5052,5094) to=(5060,5100) gain=8 arrived-early"
1790212186064,return,0,posted,false,false,false,home,-1,1320,729,5064,5103,5055,5095,5052,5093,8,12,1.8,90,1,3,27,done,"from=(5064,5103) to=(5056,5095) gain=8 arrived-early"
1790212186733,return,0,posted,false,false,false,home,-1,540,244,5052,5093,5055,5095,5059,5098,2,7,1.8,42,1,3,16,done,"from=(5052,5093) to=(5054,5095) gain=2 arrived-early"
1790212187542,trial,1,posted,false,false,false,+x+y,45,1200,365,5059,5098,5066,5105,5067,5108,5,10,6.3,84,1,3,19,done,"from=(5059,5098) to=(5064,5103) gain=5 arrived-early"
1790212188930,return,0,posted,false,false,false,home,-1,1840,982,5067,5108,5055,5095,5053,5094,11,14,2.3,42,1,3>5>3,33,done,"from=(5067,5108) to=(5057,5097) gain=11 arrived-early"
1790212189992,trial,1,posted,false,false,false,+x+y,45,2000,618,5053,5094,5060,5101,5062,5104,7,10,3.0,43,1,3,25,done,"from=(5053,5094) to=(5059,5101) gain=7 arrived-early"
1790212191012,return,0,posted,false,false,false,home,-1,1320,611,5062,5104,5055,5095,5053,5093,8,11,1.4,1,1,3,24,done,"from=(5063,5105) to=(5057,5097) gain=8 arrived-early"
1790212191575,trial,1,posted,false,false,false,+y,90,80,123,5053,5093,5053,5103,5053,5098,1,5,0.0,94,3,3,13,done,"from=(5053,5093) to=(5052,5094) gain=1"
1790212192254,return,0,posted,false,false,false,home,-1,670,244,5053,5099,5055,5095,5055,5091,3,8,12.5,85,1,3,16,done,"from=(5053,5099) to=(5054,5096) gain=3 arrived-early"
1790212192808,return,0,posted,false,false,false,home,-1,670,122,5055,5091,5055,5095,5054,5099,2,8,7.1,168,126,5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212193363,trial,1,posted,false,false,false,+y,90,120,122,5054,5099,5054,5109,5049,5104,3,5,45.0,87,1,3,13,done,"from=(5054,5099) to=(5053,5102) gain=3"
1790212194385,return,0,posted,false,false,false,home,-1,1320,608,5049,5104,5055,5095,5053,5092,8,12,15.3,86,2,3,24,done,"from=(5049,5104) to=(5053,5096) gain=8 arrived-early"
1790212194939,return,0,posted,false,false,false,home,-1,540,123,5053,5092,5055,5095,5057,5099,2,7,3.9,168,125,5>3,13,done,"from=(5053,5092) to=(5054,5094) gain=2 arrived-early"
1790212195617,trial,1,posted,false,false,false,+y,90,200,244,5057,5099,5057,5109,5062,5107,5,8,32.0,85,1,3,16,done,"from=(5057,5099) to=(5060,5104) gain=5"
1790212196894,return,0,posted,false,false,false,home,-1,1710,853,5062,5107,5055,5095,5052,5093,10,14,5.3,52,1,3,30,done,"from=(5062,5107) to=(5056,5097) gain=10 arrived-early"
1790212197450,return,0,posted,false,false,false,home,-1,540,123,5052,5093,5055,5095,5058,5096,1,6,7.1,45,3,3,13,done,"from=(5052,5093) to=(5053,5093) gain=1 arrived-early"
1790212198259,trial,1,posted,false,false,false,+y,90,300,365,5058,5096,5058,5106,5062,5108,7,12,18.4,85,1,3,19,done,"from=(5058,5096) to=(5061,5103) gain=7"
1790212199563,return,0,posted,false,false,false,home,-1,1840,861,5062,5108,5055,5095,5053,5092,11,16,1.1,43,1,3,31,done,"from=(5062,5108) to=(5056,5097) gain=11 arrived-early"
1790212200244,return,0,posted,false,false,false,home,-1,540,243,5053,5092,5055,5095,5057,5099,2,7,3.9,42,1,3,16,done,"from=(5053,5092) to=(5054,5094) gain=2 arrived-early"
1790212201299,trial,1,posted,false,false,false,+y,90,500,608,5057,5099,5057,5109,5063,5113,9,14,23.2,83,1,3,25,done,"from=(5057,5099) to=(5062,5108) gain=9"
1790212202815,return,0,posted,false,false,false,home,-1,2000,1096,5063,5113,5055,5095,5054,5093,16,20,0.3,84,1,3,36,done,"from=(5063,5113) to=(5057,5097) gain=16 arrived-early"
1790212204074,trial,1,posted,false,false,false,+y,90,800,851,5054,5093,5054,5103,5051,5103,10,10,16.7,42,1,3>5,30,done,"from=(5054,5093) to=(5051,5103) gain=10"
1790212204888,return,0,posted,false,false,false,home,-1,1190,366,5051,5103,5055,5095,5055,5092,6,11,6.6,127,127,5>3,19,done,"from=(5051,5103) to=(5053,5097) gain=6 arrived-early"
1790212205447,return,0,posted,false,false,false,home,-1,540,123,5055,5092,5055,5095,5054,5100,2,8,7.1,168,126,5>3,13,done,"from=(5055,5092) to=(5055,5094) gain=2 arrived-early"
1790212207098,trial,1,posted,false,false,false,+y,90,1200,1214,5054,5100,5054,5110,5051,5103,3,3,45.0,84,1,3>5,39,done,"from=(5054,5100) to=(5051,5103) gain=3"
1790212207903,return,0,posted,false,false,false,home,-1,1190,365,5051,5103,5055,5095,5055,5093,6,10,4.8,166,124,5>3,19,done,"from=(5051,5103) to=(5054,5097) gain=6 arrived-early"
1790212208825,trial,1,posted,false,false,false,+y,90,2000,486,5055,5093,5055,5103,5050,5103,9,10,26.6,166,124,5>3,22,done,"from=(5055,5093) to=(5054,5102) gain=9 arrived-early"
1790212209713,return,0,posted,false,false,false,home,-1,1190,485,5050,5103,5055,5095,5053,5092,7,11,16.8,48,1,3,21,done,"from=(5050,5103) to=(5053,5096) gain=7 arrived-early"
1790212210260,return,0,posted,false,false,false,home,-1,540,122,5053,5092,5055,5095,5057,5099,2,7,3.9,173,125,5>3,13,done,"from=(5053,5092) to=(5054,5094) gain=2 arrived-early"
1790212210808,trial,1,posted,false,false,false,-x+y,135,80,123,5057,5099,5050,5106,5052,5103,2,5,6.3,83,1,3,13,done,"from=(5057,5099) to=(5056,5101) gain=2"
1790212211739,return,0,posted,false,false,false,home,-1,1190,497,5052,5103,5055,5095,5055,5091,7,12,6.5,42,1,3,22,done,"from=(5052,5103) to=(5053,5096) gain=7 arrived-early"
1790212212287,return,0,posted,false,false,false,home,-1,670,123,5055,5091,5055,5095,5054,5099,2,8,7.1,172,1,3>5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212212836,trial,1,posted,false,false,false,-x+y,135,120,123,5054,5099,5047,5106,5049,5104,3,5,0.0,83,1,3,13,done,"from=(5054,5099) to=(5053,5102) gain=3"
1790212213896,return,0,posted,false,false,false,home,-1,1320,619,5049,5104,5055,5095,5055,5091,8,13,8.9,42,1,3,25,done,"from=(5049,5104) to=(5053,5096) gain=8 arrived-early"
1790212214451,return,0,posted,false,false,false,home,-1,670,122,5055,5091,5055,5095,5054,5099,2,8,7.1,131,1,3>5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212215124,trial,1,posted,false,false,false,-x+y,135,200,244,5054,5099,5047,5106,5047,5106,4,7,0.0,42,1,3,16,done,"from=(5054,5099) to=(5051,5103) gain=4"
1790212216393,return,0,posted,false,false,false,home,-1,1580,850,5047,5106,5055,5095,5055,5091,10,15,8.0,42,1,3,30,done,"from=(5047,5106) to=(5053,5096) gain=10 arrived-early"
1790212216943,return,0,posted,false,false,false,home,-1,670,123,5055,5091,5055,5095,5054,5099,2,8,7.1,130,1,3>5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212217753,trial,1,posted,false,false,false,-x+y,135,300,367,5054,5099,5047,5106,5045,5107,4,9,3.4,52,1,3,19,done,"from=(5054,5099) to=(5050,5103) gain=4"
1790212219022,return,0,posted,false,false,false,home,-1,1710,848,5045,5107,5055,5095,5053,5092,11,15,11.7,84,1,3,30,done,"from=(5045,5107) to=(5053,5096) gain=11 arrived-early"
1790212219570,return,0,posted,false,false,false,home,-1,540,123,5053,5092,5055,5095,5057,5099,2,7,3.9,166,125,5>3,13,done,"from=(5053,5092) to=(5054,5094) gain=2 arrived-early"
1790212220625,trial,1,posted,false,false,false,-x+y,135,500,618,5057,5099,5050,5106,5045,5108,8,12,8.1,82,1,3,25,done,"from=(5057,5099) to=(5049,5104) gain=8 arrived-early"
1790212222007,return,0,posted,false,false,false,home,-1,1840,977,5045,5108,5055,5095,5055,5091,12,17,7.1,42,1,3,33,done,"from=(5045,5108) to=(5053,5096) gain=12 arrived-early"
1790212222560,return,0,posted,false,false,false,home,-1,670,123,5055,5091,5055,5095,5054,5099,2,8,7.1,133,2,3>5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212223490,trial,1,posted,false,false,false,-x+y,135,800,487,5054,5099,5047,5106,5044,5108,5,10,3.0,90,1,3,22,done,"from=(5054,5099) to=(5049,5104) gain=5 arrived-early"
1790212224884,return,0,posted,false,false,false,home,-1,1840,973,5044,5108,5055,5095,5053,5092,12,16,10.9,42,1,3,33,done,"from=(5044,5108) to=(5053,5096) gain=12 arrived-early"
1790212225432,return,0,posted,false,false,false,home,-1,540,123,5053,5092,5055,5095,5057,5098,2,6,0.0,166,124,5>3,13,done,"from=(5053,5092) to=(5054,5094) gain=2 arrived-early"
1790212226238,trial,1,posted,false,false,false,-x+y,135,1200,367,5057,5098,5050,5105,5048,5105,5,9,7.1,42,1,3,19,done,"from=(5057,5098) to=(5052,5103) gain=5 arrived-early"
1790212227374,return,0,posted,false,false,false,home,-1,1450,730,5048,5105,5055,5095,5055,5091,10,14,8.4,43,1,3,27,done,"from=(5048,5105) to=(5053,5095) gain=10 arrived-early"
1790212228048,return,0,posted,false,false,false,home,-1,670,243,5055,5091,5055,5095,5054,5100,3,9,6.3,42,1,3>5>3,16,done,"from=(5055,5091) to=(5055,5094) gain=3 arrived-early"
1790212228936,trial,1,posted,false,false,false,-x+y,135,2000,485,5054,5100,5047,5107,5044,5108,6,10,6.3,83,1,3,21,done,"from=(5054,5100) to=(5048,5105) gain=6 arrived-early"
1790212230330,return,0,posted,false,false,false,home,-1,1840,969,5044,5108,5055,5095,5055,5091,12,17,7.3,42,1,3,33,done,"from=(5044,5108) to=(5053,5096) gain=12 arrived-early"
1790212230875,return,0,posted,false,false,false,home,-1,670,122,5055,5091,5055,5095,5054,5099,2,8,7.1,166,1,3>5>3,13,done,"from=(5055,5091) to=(5055,5093) gain=2 arrived-early"
1790212231426,trial,1,posted,false,false,false,-x,180,80,122,5054,5099,5044,5099,5046,5099,2,8,0.0,83,1,3,13,done,"from=(5054,5099) to=(5052,5100) gain=2"
1790212232439,return,0,posted,false,false,false,home,-1,1320,609,5046,5099,5055,5095,5059,5095,8,13,6.9,83,1,3,24,done,"from=(5046,5099) to=(5054,5097) gain=8 arrived-early"
1790212232987,return,0,posted,false,false,false,home,-1,670,122,5059,5095,5055,5095,5052,5094,2,7,8.1,83,1,3,13,done,"from=(5059,5095) to=(5057,5095) gain=2 arrived-early"
1790212233535,trial,1,posted,false,false,false,-x,180,120,122,5052,5094,5042,5094,5044,5093,2,8,7.1,42,1,3,13,done,"from=(5052,5094) to=(5050,5093) gain=2"
1790212234548,return,0,posted,false,false,false,home,-1,1580,608,5044,5093,5055,5095,5057,5095,8,13,1.6,41,0,3,24,done,"from=(5045,5093) to=(5053,5094) gain=8 arrived-early"
1790212235228,trial,1,posted,false,false,false,-x,180,200,243,5057,5095,5047,5095,5049,5093,4,8,14.0,87,1,3,16,done,"from=(5057,5095) to=(5053,5094) gain=4"
1790212236033,return,0,posted,false,false,false,home,-1,930,366,5049,5093,5055,5095,5060,5096,5,11,3.2,90,1,3,19,done,"from=(5049,5093) to=(5054,5095) gain=5 arrived-early"
1790212236706,return,0,posted,false,false,false,home,-1,800,243,5060,5096,5055,5095,5051,5094,4,9,1.2,45,2,3,16,done,"from=(5060,5096) to=(5056,5095) gain=4 arrived-early"
1790212237510,trial,1,posted,false,false,false,-x,180,300,365,5051,5094,5041,5094,5039,5093,6,12,4.8,130,1,3,19,done,"from=(5051,5094) to=(5045,5093) gain=6"
1790212238905,return,0,posted,false,false,false,home,-1,2000,971,5039,5093,5055,5095,5058,5095,15,19,1.1,83,1,3,33,done,"from=(5039,5093) to=(5054,5094) gain=15 arrived-early"
1790212239453,return,0,posted,false,false,false,home,-1,540,122,5058,5095,5055,5095,5052,5094,1,6,9.5,42,1,3,13,done,"from=(5058,5095) to=(5057,5095) gain=1 arrived-early"
1790212240381,trial,1,posted,false,false,false,-x,180,500,486,5052,5094,5042,5094,5038,5092,8,14,8.1,42,1,3,22,done,"from=(5052,5094) to=(5044,5093) gain=8 arrived-early"
1790212241770,return,0,posted,false,false,false,home,-1,2000,972,5038,5092,5055,5095,5057,5095,15,19,1.0,42,1,3,33,done,"from=(5038,5092) to=(5053,5094) gain=15 arrived-early"
1790212242832,trial,1,posted,false,false,false,-x,180,800,615,5057,5095,5047,5095,5043,5093,8,14,8.1,44,2,3,25,done,"from=(5057,5095) to=(5049,5093) gain=8 arrived-early"
1790212243845,return,0,posted,false,false,false,home,-1,1710,607,5043,5093,5055,5095,5057,5095,10,14,1.3,49,1,3,24,done,"from=(5043,5093) to=(5053,5094) gain=10 arrived-early"
1790212244864,trial,1,posted,false,false,false,-x,180,1200,608,5057,5095,5047,5095,5044,5093,8,13,8.7,91,1,3,24,done,"from=(5057,5095) to=(5049,5093) gain=8 arrived-early"
1790212245876,return,0,posted,false,false,false,home,-1,1580,608,5044,5093,5055,5095,5057,5095,9,13,1.6,48,1,3,24,done,"from=(5044,5093) to=(5053,5093) gain=9 arrived-early"
1790212246937,trial,1,posted,false,false,false,-x,180,2000,609,5057,5095,5047,5095,5044,5093,8,13,8.7,90,1,3,25,done,"from=(5057,5095) to=(5049,5093) gain=8 arrived-early"
1790212248076,return,0,posted,false,false,false,home,-1,1580,729,5044,5093,5055,5095,5058,5095,10,14,2.2,42,1,3,27,done,"from=(5044,5093) to=(5054,5094) gain=10 arrived-early"
1790212248749,return,0,posted,false,false,false,home,-1,540,243,5058,5095,5055,5095,5051,5094,2,7,8.1,42,1,3,16,done,"from=(5058,5095) to=(5056,5094) gain=2 arrived-early"
1790212249297,trial,1,posted,false,false,false,-x-y,225,80,122,5051,5094,5044,5087,5044,5087,3,7,0.0,42,1,3,13,done,"from=(5051,5094) to=(5048,5091) gain=3"
1790212250566,return,0,posted,false,false,false,home,-1,1580,852,5044,5087,5055,5095,5058,5098,10,14,2.1,214,1,3,30,done,"from=(5044,5087) to=(5054,5095) gain=10 arrived-early"
1790212251239,return,0,posted,false,false,false,home,-1,540,245,5058,5098,5055,5095,5052,5093,2,6,5.2,42,1,3,16,done,"from=(5058,5098) to=(5057,5096) gain=2 arrived-early"
1790212251788,trial,1,posted,false,false,false,-x-y,225,120,123,5052,5093,5045,5086,5045,5088,3,7,9.5,42,1,3,13,done,"from=(5052,5093) to=(5049,5091) gain=3"
1790212252926,return,0,posted,false,false,false,home,-1,1450,729,5045,5088,5055,5095,5058,5098,9,13,2.6,83,1,3,27,done,"from=(5045,5088) to=(5054,5095) gain=9 arrived-early"
1790212253605,return,0,posted,false,false,false,home,-1,540,244,5058,5098,5055,5095,5052,5093,2,6,5.2,42,1,3,16,done,"from=(5058,5098) to=(5057,5096) gain=2 arrived-early"
1790212254278,trial,1,posted,false,false,false,-x-y,225,200,244,5052,5093,5045,5086,5044,5087,4,8,8.1,42,1,3,16,done,"from=(5052,5093) to=(5048,5091) gain=4"
1790212255547,return,0,posted,false,false,false,home,-1,1580,852,5044,5087,5055,5095,5057,5097,9,13,1.5,42,1,3,30,done,"from=(5044,5087) to=(5053,5094) gain=9 arrived-early"
1790212256345,trial,1,posted,false,false,false,-x-y,225,300,365,5057,5097,5050,5090,5049,5091,4,8,8.1,42,1,3,19,done,"from=(5057,5097) to=(5053,5093) gain=4"
1790212257149,return,0,posted,false,false,false,home,-1,930,365,5049,5091,5055,5095,5058,5097,4,9,0.0,42,1,3,19,done,"from=(5049,5091) to=(5053,5094) gain=4 arrived-early"
1790212257700,return,0,posted,false,false,false,home,-1,540,123,5058,5097,5055,5095,5052,5093,1,6,0.0,83,1,3,13,done,"from=(5058,5097) to=(5057,5096) gain=1 arrived-early"
1790212258637,trial,1,posted,false,false,false,-x-y,225,500,490,5052,5093,5045,5086,5041,5084,7,11,5.7,44,1,3,22,done,"from=(5052,5093) to=(5045,5088) gain=7 arrived-early"
1790212260288,return,0,posted,false,false,false,home,-1,1970,1216,5041,5084,5055,5095,5058,5098,13,17,1.3,42,1,3,39,done,"from=(5041,5084) to=(5054,5095) gain=13 arrived-early"
1790212260967,return,0,posted,false,false,false,home,-1,540,243,5058,5098,5055,5095,5052,5093,2,6,5.2,43,1,3,16,done,"from=(5058,5098) to=(5057,5096) gain=2 arrived-early"
